SDSS ID,Name,RA [deg],DEC [deg],u [mag],g [mag],r [mag],i [mag],z [mag],(b/a)_r,Redshift,Confidence
1237662268608741671,2MASX J14514691+0638198,222.945559783808,6.63869793261528,18.83012,17.13187,16.19402,15.68966,15.35729,0.2143233,0.08652449,0.703543
1237661382777634958,WISEA J103859.83+392129.1,159.749390455097,39.3581529263103,19.02986,17.72568,17.03813,16.66098,16.39392,0.2724275,0.07619968,0.703538
1237665226238197864,2MASX J13290419+3043515,202.267472160781,30.7311941973848,18.86304,17.00209,16.22065,15.8036,15.47921,0.2855598,0.05676644,0.703436
1237651754542170200,2MASS J11135663+0252208,168.486145724096,2.87227691026904,17.81026,16.60013,16.15566,15.91794,15.77342,0.3027641,0.03427054,0.703267
1237671129665700032,WISEA J115616.79+063631.5,179.069991252483,6.60874868208019,18.63016,16.75124,15.89612,15.49863,15.17971,0.6384265,0.05271707,0.703143
1237664878340800607,2MASX J09443207+3018590,146.133587249662,30.3163584221172,19.33612,17.69432,16.79922,16.37381,16.00817,0.3150375,0.1120655,0.703084
1237663530798153957,WISEA J083520.51+565427.6,128.835354631782,56.9070978655226,18.80443,17.45588,16.81595,16.44492,16.14386,0.2990777,0.06425927,0.703066
1237659119333408931,WISEA J161009.79+370224.1,242.540949247166,37.0395948643901,19.43135,17.74431,16.80868,16.34051,15.98792,0.2369052,0.100692,0.703018
1237651752927953131,2MASX J10412325+0137361,160.347003544124,1.62665372457226,19.21593,17.46764,16.59119,16.17721,15.99032,0.1926612,0.05565757,0.702893
1237648720145350674,WISEA J101342.26-005425.8,153.426075777506,-0.907198326395588,19.23868,17.23564,16.41623,16.02399,15.77039,0.2799539,0.04507175,0.702891
1237658800423239817,WISEA J111708.06+524334.6,169.283539124823,52.7262672835058,18.83073,17.21923,16.36058,15.92436,15.59192,0.4735113,0.07779754,0.702843
1237661435921367140,2MASX J12530650+4819475,193.277048990769,48.3300099150108,19.35573,17.56271,16.74749,16.30386,15.91562,0.3238255,0.06570145,0.702773
1237665024370343979,2MASS J12434205+3422561,190.926016300868,34.3826550737385,19.20493,17.34871,16.41459,15.84597,15.48734,0.1889578,0.07517306,0.702736
1237661873477779475,MCG +08-23-027,186.394913822717,45.431681643262,17.23694,15.86853,15.1953,14.8477,14.61224,0.1848376,0.02411188,0.702711
1237661136888004765,2MFGC 08223,158.880218832897,38.3836921556821,17.62793,16.10311,15.25002,14.79834,14.56045,0.3339469,0.02649491,0.702675
1237657401342820472,WISEA J084757.53+403025.3,131.990787834895,40.5074716229643,20.24659,17.34839,16.40015,16.02876,15.89252,0.2187022,0.08688261,0.702673
1237665369040224478,WISEA J103219.99+295620.5,158.083315289641,29.9395046877728,18.62353,17.14452,16.4767,16.06813,15.82391,0.3157023,0.09737672,0.702646
1237655128762745077,WISEA J160642.24+482930.2,241.676010567012,48.4917074641717,18.74509,17.25158,16.48538,16.04235,15.73102,0.3650275,0.04294204,0.702589
1237654954276159729,WISEA J163106.16+484527.4,247.775743950106,48.7575587254666,18.40826,17.48494,17.41613,17.32936,17.25321,0.1936947,0.03490904,0.702542
1237665129096282491,WISEA J150434.48+282817.6,226.14386718778,28.4715907361951,18.71108,16.95409,16.11206,15.70645,15.41372,0.3275226,0.05908793,0.702541
1237655503497527759,WISEA J170314.91+354911.7,255.812132887362,35.8196538481404,18.46286,16.49163,15.66567,15.2557,14.97289,0.3431956,0.06062332,0.702527
1237661871334359100,WISEA J131631.62+425242.2,199.131654539082,42.8783605464676,19.63032,17.82278,16.86102,16.39177,16.1452,0.2839848,0.1122538,0.7024
1237663531328930284,2MASS J07440101+4527361,116.004647547586,45.4595846984435,23.1867,23.31909,22.29903,22.08892,20.81733,0.5797672,,0.702346
1237665442071970091,WISEA J160635.72+174319.9,241.649117668071,17.7221662557414,18.33596,16.30431,15.46684,15.0544,14.8077,0.3425923,0.03596957,0.702335
1237665329845370942,WISEA J110534.13+304332.0,166.392317945006,30.7259734285084,20.36895,18.56317,18.34833,18.03999,18.26707,0.2049471,,0.702335
1237662225671520424,FGC 1185,165.513775542046,38.9270577469954,19.57516,16.93914,16.08959,15.65692,15.36349,0.1512965,0.03026152,0.702316
1237658492283650179,WISEA J123949.24+094235.2,189.955477586783,9.70999440093121,18.28407,17.16222,16.59073,16.21309,15.99484,0.326261,0.06962474,0.702285
1237664106854023287,WISEA J101436.39+133911.7,153.652258868518,13.6526861734307,18.75537,17.60656,16.88117,16.42624,16.27415,0.2764033,0.06962606,0.702251
1237661872418259017,2MFGC 12298,228.006310781247,35.8927531268193,17.32771,16.17145,15.56653,15.28677,14.91865,0.1525691,0.0415751,0.702235
1237663783666778324,WISEA J005727.10-001550.7,14.3628988718879,-0.264117836463189,18.89873,17.10941,16.3894,16.04804,15.78404,0.3120045,0.04397748,0.70223
1237661212580708511,WISEA J142136.76+465305.0,215.403116244337,46.8846999899508,19.69633,17.68507,16.80404,16.32598,15.9793,0.3010493,0.0716876,0.702209
1237662267531788459,WISEA J142148.11+061815.7,215.450946526066,6.30488415983332,18.25616,16.97418,16.31649,15.97574,15.70751,0.2364257,0.04530992,0.702165
1237667324321071213,WISEA J104032.85+261202.5,160.136784443473,26.2006883765432,18.47143,16.69094,15.88939,15.42264,15.10119,0.2545958,0.075902,0.702129
1237662226220384327,WISEA J132410.89+395051.3,201.045732914715,39.8481521067132,19.09229,19.83152,20.61279,21.02613,27.08271,0.199439,,0.702063
1237668495782903865,2MASX J11532278+1726413,178.34493533942,17.4449467201699,18.49772,17.09146,16.25113,15.8037,15.50785,0.2718729,0.05542439,0.701956
1237657629522985049,2MASX J10490235+5021337,162.259591426231,50.3592336079517,19.27726,17.71874,17.10166,16.64465,16.59504,0.2328112,0.1322486,0.70195
1237665330932416866,WISEA J132810.96+315231.0,202.046064950479,31.8748316733414,24.74924,25.05338,24.85126,24.27071,19.8194,0.5083941,,0.701906
1237662302449631822,WISEA J164159.99+285056.3,250.499649990403,28.8489128416113,20.42871,18.95274,18.32129,18.0212,17.83486,0.1355123,,0.701906
1237664854189801824,IC 1138,237.065994581447,26.2066537742781,16.90527,15.10452,14.18966,13.69538,13.34562,0.3686156,,0.701877
1237668625164861556,2MASS J13070932+1754380,196.789432016917,17.9107512869311,18.58973,17.29244,16.89379,16.65724,16.46991,0.2311428,0.06409015,0.701839
1237651753460105417,2MASX J09575187+0145190,149.466004404876,1.75540885494242,17.45813,15.67102,14.85291,14.4554,14.15051,0.44476,0.03199345,0.701823
1237665566621827676,WISEA J163331.47+120224.6,248.381266950012,12.0407452985848,18.22122,16.95828,16.43545,16.17821,15.94584,0.2378956,0.04939231,0.701817
1237662264858116314,WISEA J150101.62+083842.8,225.256923853931,8.64439865430164,18.76361,17.20405,16.44855,16.03859,15.76558,0.2533707,0.04806909,0.701816
1237651537642979553,2MFGC 11266,209.324820394865,64.4969860150991,17.48268,16.31855,15.87408,15.62711,15.43213,0.2638133,0.03616249,0.701775
1237668367999435181,WISEA J160953.88+134506.6,242.475526548287,13.7518508637169,20.04382,17.48182,16.93442,16.57038,16.50493,0.2164564,0.05392403,0.701755
1237661387602985112,WISEA J134740.60+555755.5,206.91978549986,55.9652421618138,14.89106,31.89441,34.01499,31.99642,14.03039,0.05976597,,0.701724
1237653664713474367,2MASX J08421563+0116057,130.565175039105,1.26827051751822,18.58412,16.90689,16.01534,15.57455,15.33954,0.3842796,0.07832783,0.701684
1237651753995927672,2MASX J09480842+0202473,147.035250842005,2.04640128051129,19.2696,17.39071,16.37969,15.92017,15.55851,0.3958447,0.05734548,0.701678
1237651753486647426,UGC 08924,210.190713856523,2.02203711998346,16.22525,14.81161,14.36307,14.13473,14.08301,0.2007225,,0.70164
1237662475311252093,WISEA J170519.30+221924.3,256.330513865902,22.3236949208398,19.32294,17.61466,16.65226,16.15986,15.75344,0.3456542,0.06333988,0.701617
1237665025983512681,WISEA J131220.30+350727.2,198.084661102747,35.1242831180985,19.44337,18.12581,17.5741,17.31487,17.23211,0.213008,0.03825888,0.701602
1237662266994852097,WISEA J142115.51+055849.8,215.314647702806,5.98045283602111,18.94498,17.55453,16.74282,16.33641,16.0696,0.2672308,0.0461123,0.701581
1237661434846380289,WISEA J123505.95+474546.7,188.774739383823,47.7630037981936,21.47728,19.09922,18.26085,17.88818,17.62392,0.1999907,,0.701545
1237657590322364557,WISEA J120334.36+544712.9,180.893419595791,54.7863663612512,19.42126,17.59031,16.65243,16.18256,15.82609,0.2312681,0.04928678,0.701521
1237661965819314304,2MASS J12171905+4119571,184.329531464059,41.333109686494,18.37062,17.18172,16.66129,16.38096,16.26808,0.3034068,0.04579127,0.70141
1237661949705977913,WISEA J103039.00+105802.4,157.662509014875,10.9673487877139,19.68153,18.26272,17.48909,17.06474,16.72046,0.2840506,0.1058186,0.701386
1237654601567699114,WISEA J103924.09+044249.7,159.850429704411,4.7140704685661,18.95107,17.09078,16.15389,15.708,15.4306,0.4940859,0.07125973,0.701383
1237651735220715770,WISEA J120524.15+013106.2,181.350611607717,1.51837035817815,19.39815,19.11402,18.77563,18.55106,19.82441,0.1806887,,0.70138
1237663462608863362,WISEA J233705.36+003952.3,354.272371697737,0.664541756488303,19.4705,17.66399,16.81425,16.41556,16.1013,0.3131065,0.05987556,0.701371
1237662196151222674,WISEA J150439.71+355654.5,226.16543951556,35.9485804846943,19.19176,17.6911,17.30039,16.99982,17.07507,0.2292107,0.0459282,0.701315
1237660635459027094,CGCG 212-022 NED02,158.381774945155,44.0725738647053,18.33687,16.41495,15.64708,15.24004,14.88508,0.160914,0.0518721,0.701187
1237662302988993227,WISEA J170055.94+245415.2,255.233304297222,24.9039519225373,18.12307,16.71113,16.00618,15.58339,15.30296,0.3205917,0.05030309,0.701037
1237653665795342471,2MASX J09562948+0241465,149.122855321702,2.69614282699353,19.07692,17.62915,16.84314,16.43069,16.20916,0.278563,0.0713044,0.701032
1237665180060483769,WISEA J144252.83+273925.5,220.720856289617,27.6570859304985,20.94341,26.42363,25.64352,25.13334,22.93772,0.4145203,,0.700961
1237664296366964974,WISEA J125437.75+404850.2,193.657391180329,40.8132888042494,18.63989,17.15477,16.39563,15.94384,15.64881,0.2570368,0.06593356,0.70095
1237658491745206327,WISEA J122501.13+091658.4,186.254867269354,9.28271531924127,18.07447,16.84859,16.36276,15.99957,15.82682,0.3612265,0.06073755,0.700921
1237665330389844058,WISEA J122629.33+324122.9,186.622222845987,32.6897126135086,18.09303,16.8718,16.40945,16.08939,15.9578,0.3043295,0.04907196,0.700894
1237665016313872461,WISEA J111515.42+335251.4,168.814248978516,33.8809641280206,18.87211,17.06388,16.1705,15.7375,15.41568,0.3256398,0.05977161,0.700892
1237660765908304184,KUG 0808+264,122.928279604263,26.3209183750915,18.15615,16.86367,16.4945,16.2447,16.17789,0.2277013,0.02621241,0.70089
1237658422486564933,WISEA J113924.23+062354.2,174.850853050003,6.3982772942616,17.78102,16.8914,16.57391,16.40042,16.33854,0.2898031,0.02137354,0.700826
1237654381439680664,WISEA J085909.07+495020.3,134.787829335956,49.8389882678734,19.16581,17.7821,16.94543,16.54086,16.22463,0.2694611,0.05049064,0.700799
1237658300070035623,WISEA J102604.33+070301.7,156.518056208047,7.05044384519908,18.74916,17.46582,16.69251,16.29168,15.88143,0.2686923,0.04367507,0.700762
1237665351317782580,WISEA J143133.76+274549.1,217.890934635248,27.7635815724866,18.16613,16.68955,16.22882,15.59481,15.7205,0.2205565,0.04788433,0.700731
1237655472900800858,WISEA J171225.56+282821.2,258.10679819334,28.471968917931,19.19029,17.89837,17.10451,16.66803,16.37704,0.210281,0.09398668,0.700718
1237654606399209612,WISEA J103728.83+051827.7,159.370498015338,5.30716716469298,19.30478,17.97686,17.12547,16.67248,16.40732,0.1924895,0.07047625,0.700696
1237654879124652611,WISEA J140347.86+033223.2,210.949415988256,3.53975947201639,20.08638,18.98497,18.3957,17.91082,17.67646,0.1527483,,0.700631
1237667783923269860,WISEA J144410.14+192803.6,221.042500642945,19.4678065005716,19.03826,17.54073,16.90992,16.59954,16.31325,0.2232252,0.03163479,0.700607
1237674478123941965,2MASS J14413521+6246262,220.398308419995,62.7731374141632,18.68875,17.78011,17.00246,16.58481,16.42978,0.2253198,0.1244574,0.700593
1237667253992357971,2MASX J08302311+1708418,127.596483630864,17.1448459887742,18.9082,17.82644,16.95469,16.45314,16.15359,0.2042426,0.06632408,0.700576
1237667734523019439,SDSS J143720.67+181455.6,219.337102710448,18.2489186675943,22.40248,21.38191,21.04235,20.70284,20.55784,0.5776058,,0.700527
1237657590857859257,2MASX J11411810+5458422,175.325562325004,54.978436348927,18.29519,16.61942,15.82369,15.38677,15.10337,0.3743812,0.05898983,0.700503
1237655464312373384,WISEA J142237.02+582356.5,215.655078773769,58.3996263946173,18.44309,17.21916,16.60219,16.18421,15.89716,0.1936415,0.06071777,0.700456
1237654880205799535,WISEA J151111.62+033908.5,227.798464197704,3.65237358014771,19.17831,17.98758,17.43652,17.1319,16.89682,0.2999798,0.08785617,0.700453
1237651753463644311,WISEA J103020.78+015046.6,157.58661013087,1.84632477045617,19.83757,17.92414,17.01113,16.61565,16.34606,0.2865968,0.09690188,0.700447
1237662266463486059,WISEA J151138.88+043334.9,227.912109560234,4.55989105299779,17.69501,15.99585,15.22616,14.86982,14.61494,0.4222697,0.0391246,0.70034
1237651272967979134,UGC 05406,150.981468623559,63.5864538031806,17.71854,16.19561,15.73547,15.37361,15.17646,0.2824098,0.02368337,0.700268
1237662697571942764,WISEA J153420.14+265941.2,233.584085667568,26.9951274762527,18.85505,17.1238,16.23242,15.76084,15.43142,0.2842432,0.07045034,0.700265
1237662340546953565,WISEA J153720.60+304149.2,234.335799002481,30.6970557367466,18.86802,17.39298,16.69053,16.24996,16.0421,0.4078223,0.05573707,0.700224
1237661813882159164,WISEA J114833.81+132255.0,177.140929180666,13.3819354008697,18.9149,17.59031,16.9156,16.5473,16.31783,0.2785136,0.1100291,0.700198
1237662640658448741,WISEA J161125.17+271737.5,242.855135644846,27.2935804882653,18.07171,16.64869,16.02457,15.67775,15.38705,0.3477445,0.02593493,0.700151
1237653588483703050,WISEA J081854.98+442412.2,124.72908351975,44.4034000721373,20.09624,18.07591,17.19692,16.69978,16.52415,0.199995,0.0563428,0.700147
1237667736133697684,WISEA J143852.87+193411.7,219.720316249349,19.5698881377389,19.31781,18.08132,17.32747,16.8849,16.6778,0.2305718,0.1006545,0.700141
1237658613056798908,2MASX J11460656+4948045,176.527447766613,49.8012900721046,17.72438,16.37742,15.70596,15.36175,15.13119,0.3340351,0.03259576,0.700121
1237662499463430248,WISEA J145953.91+443737.6,224.974570014309,44.6271464131619,18.93557,17.58262,16.95047,16.58128,16.18929,0.2775994,0.08348637,0.700034
1237661970651349231,WISEA J124447.71+064551.2,191.198747606659,6.76419818850351,18.70995,17.42234,17.01146,16.8137,16.68266,0.2441624,0.01839006,0.70003
1237667322719699005,2MASX J12152316+2706096,183.846556014203,27.102694788941,19.59901,17.67988,16.78752,16.27899,16.00484,0.3000018,0.07638173,0.69999
1237668297139290283,WISEA J134601.05+175949.4,206.504651584695,17.9967642463126,21.96294,22.0498,22.53259,21.1252,22.74018,0.243536,,0.699948
1237661386532978827,WISEA J143724.02+513846.9,219.349936978842,51.6466296864388,18.51926,17.18475,16.84925,16.70347,16.55526,0.197761,,0.699918
1237661872942284933,CGCG 244-038,191.034130327836,44.8919079207773,16.79075,14.90544,14.07007,13.65332,13.35897,0.5656143,0.02403527,0.699894
1237654605335888063,WISEA J121332.79+045429.7,183.386637332849,4.90823337847116,18.11652,16.97342,16.64464,16.386,16.20269,0.3757134,0.04814941,0.699773
1237662340546953556,2MASX J15373453+3047082,234.39386685035,30.7857597430947,19.2368,17.59898,16.80761,16.33886,16.02103,0.1999957,0.05530717,0.699764
1237658493889937496,WISEA J115926.33+105658.2,179.860164228709,10.9490424670749,19.32686,17.33768,16.70127,16.36876,16.1388,0.3270981,0.06868483,0.699762
1237662637978812818,WISEA J145435.30+122905.3,223.647483382484,12.4845112276307,19.9663,18.28528,17.1453,16.62469,16.23305,0.2391984,0.1226725,0.69972
1237665440997048664,WISEA J155457.65+180551.8,238.740210477239,18.0976333900506,18.80684,17.58412,16.98132,16.61083,16.68337,0.2368022,0.05026059,0.699572
1237662668039520688,WISEA J165328.77+210307.3,253.369878638344,21.051987168373,18.56221,17.42157,16.90706,16.51168,16.41817,0.3298925,0.05927689,0.699526
1237662637436764401,WISEA J140609.70+134305.2,211.540885460528,13.7174204179818,24.78763,25.11475,22.54673,24.36194,20.68543,0.6589168,,0.699501
1237667536401924286,2MFGC 08444,162.76727314013,22.1005194619486,18.54378,19.6816,18.98461,19.60925,27.41526,0.2563401,,0.699491
1237662337871577447,WISEA J164841.13+240958.8,252.171396143712,24.1663498383478,18.23912,16.17039,15.23416,14.76783,14.40224,0.342392,0.0467516,0.699475
1237663239272726701,WISEA J025219.45+003320.4,43.0817471827452,0.556143971056808,17.90232,16.75028,16.14094,15.78143,15.50725,0.4326344,0.04339211,0.699394
1237665129090580777,WISEA J140711.48+322622.5,211.797805319588,32.4396231553327,19.87463,18.61619,18.0943,17.74127,17.43832,0.2070274,,0.699357
1237661968507338909,2MFGC 10367,195.822048603777,43.0394981001058,18.09225,16.50166,15.71892,15.28269,14.91244,0.2275352,0.07857112,0.699355
1237657071159541989,WISEA J015345.54+001608.5,28.4398144922641,0.269066716399734,19.64348,18.01095,17.08082,16.6058,16.19445,0.417163,0.08656345,0.699341
1237664093442080892,WISEA J093433.91+322118.4,143.641966021571,32.3554210375203,19.34402,17.74596,16.80518,16.34483,16.01818,0.3025926,0.1205019,0.699255
1237659326553784429,2MASX J14115585+5740359,212.982701091986,57.6766134989199,18.44135,17.18065,16.53921,16.14406,15.72356,0.263393,0.05406661,0.699254
1237655107844964435,WISEA J132758.44+582706.2,201.993573915227,58.451740863401,18.19297,16.49912,15.60221,15.15867,14.84477,0.3671752,0.06822196,0.699165
1237661950249664703,WISEA J113416.26+123933.8,173.567971152595,12.6603862546109,19.42241,17.69052,17.22065,16.88537,16.6571,0.1655717,0.06504392,0.699145
1237654601031221429,WISEA J104320.03+041639.9,160.833908904135,4.2773122986646,18.74055,16.64186,15.887,15.48296,15.17044,0.4585845,0.07217871,0.699135
1237648721747247252,WISEA J085358.65+002103.0,133.494521445518,0.350042574129282,17.43193,16.00647,15.24105,14.85466,14.59531,0.3348076,0.02815628,0.699006
1237662636368134501,WISEA J145307.00+112203.2,223.279231058641,11.3668820526212,18.19295,16.97075,16.36623,16.01819,15.77416,0.3522108,0.05152989,0.698992
1237658205028221147,WISEA J082555.22+322005.2,126.480188431763,32.3340269076423,19.57522,17.54175,16.48449,16.083,15.81407,0.3818951,0.101382,0.698945
1237659331383263397,WISEA J153845.06+492322.1,234.68790907528,49.3890457167386,19.4244,17.64941,16.79653,16.32814,15.95138,0.2358421,0.0357061,0.698945
1237660634383908974,WISEA J101809.62+421235.3,154.540386065595,42.2093184663353,18.10849,16.82356,16.17218,15.74464,15.52802,0.2322073,0.076805,0.698895
1237651714801140216,WISEA J165420.10+411513.9,253.583795805303,41.2538819022062,19.09084,17.94109,17.62851,17.41145,17.35197,0.2412716,0.04156519,0.698883
1237648721749147894,2MFGC 07149,137.786982755727,0.311405297412564,17.90342,16.44692,15.7817,15.33677,15.14724,0.2182549,0.07020147,0.698837
1237663546371211432,WISEA J092837.04+621539.7,142.154449099847,62.2610653563379,19.10987,17.75326,16.92084,16.45388,16.13128,0.2377238,0.07427275,0.698814
1237661817634029647,WISEA J125006.65+125337.3,192.527701421915,12.893730919946,19.11408,17.67433,16.95756,16.56849,16.37417,0.4240275,0.08637348,0.698755
1237668271358541938,WISEA J130012.93+191304.3,195.053900928101,19.2178332651809,19.81272,18.23697,17.45589,17.06734,16.62698,0.2235306,0.06489354,0.698683
1237664852580368714,WISEA J155552.32+234639.0,238.968507082417,23.7771234624516,19.52165,17.80556,17.12015,16.6923,16.3805,0.2220963,0.08055979,0.698635
1237658491739045937,Galaxy not found,172.054014214612,9.06225241074727,16.30534,15.11924,14.71109,14.45533,14.27886,0.459902,0.02109275,0.698547
1237664673790492829,WISEA J131202.21+371636.8,198.009152804426,37.2769439604671,19.00768,17.76249,16.95754,16.50757,16.20916,0.2805383,0.0757008,0.698532
1237667911124516998,2MASX J11241288+2356035,171.053895544414,23.9340038749007,18.05698,16.53587,15.89014,15.54603,15.38788,0.3444709,0.02630021,0.698526
1237662226220384324,WISEA J132410.89+395051.3,201.045272019118,39.847591626293,19.08993,16.5636,15.90298,15.51557,15.25815,0.3431157,0.07704368,0.698523
1237659150999158888,WISEA J153025.88+503226.2,232.607885204771,50.5406476541203,19.28057,18.42113,17.40133,16.9462,16.69034,0.3282689,0.165036,0.698515
1237664672719372474,2MASX J13402994+3525010,205.124871047998,35.4169530108813,18.80727,17.32409,16.6737,16.29732,16.0187,0.2520932,0.05411479,0.698486
1237664290469052507,WISEA J125513.41+144019.5,193.805922925901,14.6720902144096,18.837,17.64644,17.04751,16.6904,16.49134,0.2713034,0.05209132,0.698411
1237663542613049580,WISEA J223602.36-002814.7,339.009868273568,-0.470763389299768,19.15139,17.76071,16.85642,16.42449,16.09754,0.3694774,0.05707411,0.698367
1237664292073243159,WISEA J115435.19+160812.8,178.646713404425,16.1369308554878,19.53074,18.86332,18.35693,18.30939,20.8309,0.1336423,,0.69836
1237663916798050802,WISEA J072940.98+423520.2,112.420657727992,42.5889742043898,18.9731,17.49494,16.69499,16.25734,16.03709,0.349735,0.05890867,0.698288
1237665532251144437,2MASX J14393253+2326196,219.885514111858,23.4387823817829,18.65372,16.85938,15.95704,15.52477,15.209,0.2657703,0.06574117,0.698225
1237661212047900848,2MASS J15070474+4211007,226.769547882684,42.183447615892,17.3123,16.27159,15.95108,15.76137,15.64968,0.1711821,0.01723771,0.698178
1237657776079175839,2MFGC 06961,133.050022084447,39.6166156700161,18.35528,16.87227,16.11765,15.65368,15.36584,0.2694294,0.084564,0.698162
1237648720690807028,2MASX J11320273-0032061,173.01136911543,-0.53495662198416,19.6123,18.28087,17.36838,16.88357,16.49856,0.2822098,0.1159787,0.698016
1237661381702648101,WISEA J102643.50+374615.1,156.68130387413,37.7708652789448,19.48977,18.6814,18.13348,17.69918,18.08483,0.2029184,,0.69799
1237667323796258997,KUG 1242+281A,191.164082331022,27.9228729245199,17.5973,16.41064,15.8391,15.47315,15.23764,0.2722852,0.07256302,0.697971
1237651250409373938,PGC1 2285534 GROUP,125.565757786954,46.6917865535233,17.67648,16.69883,16.29111,16.13611,15.89764,0.2846506,0.00727056,0.697964
1237671262281728205,WISEA J101857.36+160015.7,154.739074512031,16.0043809333106,17.97694,16.25885,15.38765,14.89806,14.59576,0.3228877,0.05360156,0.697962
1237653588484358205,WISEA J082357.13+453432.7,125.988622599175,45.5750434295798,19.08401,17.49047,16.80894,16.37988,16.11893,0.2263957,0.0463069,0.697953
1237670451058573585,MSPM 04268,135.204445593927,16.177129962308,19.43904,17.849,16.88614,16.39999,16.04383,0.321591,0.07536975,0.697835
1237662224622616880,2MASX J15361931+2819006,234.080448009778,28.3168415286379,19.2943,17.4078,16.45133,15.95878,15.6703,0.2212425,0.074458,0.697818
1237661434852933736,WISEA J140104.13+450341.2,210.267195466961,45.0614051724397,20.84698,18.53471,17.52699,17.00638,16.61918,0.283381,0.1540541,0.697806
1237678617937183194,WISEA J211940.26+005551.7,319.917770051806,0.931075867085618,18.65306,17.41101,16.93484,16.73879,16.41298,0.3856821,0.02065044,0.697778
1237655126086910161,WISEA J125405.77+052311.9,193.52405321312,5.38661526588565,19.36027,17.53424,16.73154,16.34597,16.02822,0.2549982,0.04887332,0.697723
1237661949706043525,WISEA J103102.89+110228.5,157.762341250236,11.0405499419213,19.76784,17.18353,16.33318,15.90324,15.52869,0.1999727,0.06382226,0.69771
1237662238546264213,2MASX J13164694+1028541,199.195698036696,10.4818051363479,19.13987,17.41573,16.58356,16.16333,15.83256,0.2773681,0.05262066,0.697698
1237665531182121318,WISEA J152304.15+193027.9,230.767245034564,19.5077937342152,19.89128,18.95031,18.33507,17.88463,17.52704,0.121204,,0.697695
1237654602627154125,WISEA J082816.67+033159.7,127.069520702372,3.53327568703981,18.7934,17.51823,16.89726,16.52399,16.29472,0.2397477,0.04518367,0.697654
1237655126082388044,WISEA J121212.42+053231.3,183.05171536455,5.54206481424741,18.45045,16.7991,15.88622,15.44678,15.12168,0.2829118,0.07765458,0.69764
1237653665261813936,WISEA J102716.54+023402.7,156.818970919447,2.5673509981036,18.81552,17.71755,17.0692,16.66273,16.68526,0.3500061,0.1261281,0.697626
1237660670357536865,WISEA J104524.53+114107.8,161.352233729511,11.6854991175896,19.52174,17.81044,17.04051,16.66985,16.32463,0.2711704,0.05517026,0.697588
1237654880742735921,2MASX J15120461+0359441,228.019255074884,3.99566797023543,18.5632,17.11415,16.31397,15.86377,15.66771,0.3662574,0.07888279,0.697538
1237662199357964418,2MASX J15162614+0907442,229.108865166827,9.12872133846199,17.68966,16.48756,15.99298,15.68652,15.60787,0.3381255,0.03323046,0.697498
1237667730197053814,WISEA J083404.40+121823.0,128.518369237405,12.3064239315178,18.45105,17.43288,17.01411,16.79101,16.44527,0.3337826,0.03169882,0.697464
1237668589185925244,UGC 07327,184.406996964015,16.7274736753554,18.59779,15.70896,14.98847,14.61537,14.25615,0.2081991,0.02232984,0.697457
1237658192144499167,WISEA J075742.98+262514.9,119.429111454669,26.4208720297107,19.21516,18.0377,17.40515,17.01501,16.9152,0.2796612,0.06095783,0.697426
1237658203427373177,KUG 1001+440,151.113791426131,43.7657153071329,17.57205,16.23756,15.70055,15.46747,15.3591,0.2835717,0.01705965,0.697417
1237661950787518658,WISEA J114255.01+130633.2,175.72927030196,13.1093048184055,19.92703,18.09501,17.46649,17.03825,16.78268,0.3264834,0.1511028,0.697413
1237651225711214688,WISEA J172421.67+535207.4,261.090310302785,53.8687105280587,19.72413,17.74718,16.76332,16.28451,15.92908,0.4273113,0.07983109,0.697411
1237674474902454490,WISEA J113710.06+602002.3,174.291907981182,60.3339281585646,18.59358,17.20163,16.54356,16.16019,15.88126,0.3253891,0.05516265,0.697383
1237665548355043528,WISEA J144031.95+222112.7,220.133236800781,22.3534792379509,18.45625,17.66715,17.35954,17.10318,17.0544,0.3245471,0.03029113,0.697349
1237661871869460693,WISEA J125525.42+435616.9,193.85595749093,43.9380769496051,18.39614,17.13764,16.70768,16.4184,16.2458,0.3513663,0.03873496,0.697338
1237661434309836911,2MASX J12400129+4717440,190.005328900923,47.2956737738431,18.59621,17.02448,16.27397,15.83138,15.62115,0.3593489,0.08157258,0.697311
1237659163354858032,WISEA J165446.31+302643.2,253.692246788889,30.4453278598444,20.27672,22.64208,26.80832,21.34026,21.1699,0.8498964,,0.697246
1237651822171586709,WISEA J141521.97+035957.5,213.841564930762,3.99930762723372,20.07032,17.85511,16.87825,16.41827,16.06623,0.4648798,0.07710648,0.69722
1237668494719451224,WISEA J133129.77+160222.2,202.874230317817,16.0392414456505,19.35821,17.49808,16.57778,16.10191,15.7373,0.3875679,0.08699937,0.697106
1237668336325558793,WISEA J161819.52+125243.7,244.581459084598,12.8787303888611,18.44802,16.80169,16.05845,15.60603,15.36296,0.2333421,0.05569441,0.697073
1237667917025968262,WISEA J113129.16+204136.5,172.871507194112,20.6934204985703,20.44856,18.61289,17.79166,17.35065,17.26901,0.1536023,0.06436506,0.697068
1237662306736406626,WISEA J155832.10+281103.3,239.633816098089,28.1843130909897,18.41821,17.37682,16.9215,16.6067,16.87218,0.2674403,0.05150272,0.697054
1237661388674302186,WISEA J130954.66+580630.2,197.477472293672,58.1078231199636,19.43125,30.29911,29.8126,29.59918,20.86864,0.8777655,,0.696997
